,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
71,3/19/2017,1:00 PM,,Columbus Blue Jackets,1,4,L,,26,33,12,L 2,,36,2,1,3,0,,27,6,0,1,2,"14,254",2:36,
72,3/21/2017,7:00 PM,,New York Rangers,3,2,W,OT,27,33,12,W 1,,29,24,1,3,0,,40,16,1,2,0,"16,514",2:47,
73,3/23/2017,7:30 PM,@,Toronto Maple Leafs,2,4,L,,27,34,12,L 1,,32,13,1,4,0,,30,17,1,2,0,"19,142",2:40,
74,3/25/2017,7:00 PM,,Carolina Hurricanes,1,3,L,,27,35,12,L 2,,27,4,0,2,0,,28,6,0,2,0,"15,088",2:22,
75,3/26/2017,5:00 PM,,Dallas Stars,1,2,L,OT,27,35,13,L 3,,21,13,0,0,0,,32,5,2,4,0,"14,711",2:24,
76,3/28/2017,7:00 PM,,Winnipeg Jets,3,4,L,SO,27,35,14,L 4,,23,6,0,4,0,,36,10,0,3,1,"12,315",2:47,
77,3/31/2017,7:30 PM,@,New York Islanders,1,2,L,,27,36,14,L 5,,27,25,1,3,0,,38,11,1,10,0,"13,766",2:40,
78,4/1/2017,7:00 PM,@,Philadelphia Flyers,0,3,L,,27,37,14,L 6,,32,42,0,4,0,,41,40,2,5,0,"19,911",2:45,
79,4/4/2017,7:00 PM,,Philadelphia Flyers,1,0,W,OT,28,37,14,W 1,,27,8,0,5,0,,35,10,,4,,"13,861",2:27,
80,4/6/2017,7:00 PM,,Pittsburgh Penguins,4,7,L,,28,38,14,L 1,,38,6,1,3,0,,28,6,2,3,1,"14,012",2:30,
81,4/8/2017,6:00 PM,,New York Islanders,2,4,L,,28,39,14,L 2,,39,8,0,3,0,,20,6,1,4,0,"16,514",2:23,
82,4/9/2017,5:00 PM,@,Detroit Red Wings,1,4,L,,28,40,14,L 3,,25,6,0,3,0,,35,6,1,3,0,"20,027",2:30,
