,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
52,2/5/2017,2:00 PM,,Calgary Flames,4,3,W,,33,18,1,W 2,,32,12,1,1,0,,32,22,1,1,0,"18,006",2:22,
53,2/7/2017,7:00 PM,,Anaheim Ducks,4,1,W,,34,18,1,W 3,,20,10,0,1,0,,44,4,0,4,0,"18,006",2:27,
54,2/9/2017,7:00 PM,,Nashville Predators,4,3,W,,35,18,1,W 4,,30,6,0,1,0,,37,2,2,3,0,"18,006",2:30,
55,2/11/2017,7:00 PM,,Colorado Avalanche,4,2,W,,36,18,1,W 5,,30,2,0,3,0,,34,6,0,1,0,"18,006",2:31,
56,2/13/2017,7:30 PM,@,Columbus Blue Jackets,3,2,W,,37,18,1,W 6,,23,8,0,5,1,,32,10,0,4,0,"14,378",2:26,
57,2/16/2017,7:00 PM,@,New York Islanders,2,4,L,,37,19,1,L 1,,27,6,1,4,0,,23,10,0,2,1,"15,795",2:25,
58,2/19/2017,12:30 PM,,Washington Capitals,2,1,W,,38,19,1,W 1,,30,6,0,2,0,,32,6,1,2,0,"18,006",2:23,
59,2/21/2017,7:00 PM,,Montreal Canadiens,2,3,L,SO,38,19,2,L 1,,30,4,0,4,0,,28,8,1,3,0,"18,006",2:39,
60,2/23/2017,7:30 PM,@,Toronto Maple Leafs,2,1,W,SO,39,19,2,W 1,,38,6,0,2,0,,33,4,0,3,0,"19,175",2:41,
61,2/25/2017,5:00 PM,@,New Jersey Devils,4,3,W,OT,40,19,2,W 2,,40,4,0,1,0,,38,2,1,2,0,"16,514",2:27,
62,2/26/2017,5:00 PM,,Columbus Blue Jackets,2,5,L,,40,20,2,L 1,,30,4,0,2,0,,26,4,1,2,0,"18,006",2:38,
63,2/28/2017,7:00 PM,,Washington Capitals,1,4,L,,40,21,2,L 2,,30,9,0,4,0,,38,13,1,2,0,"18,006",2:43,
64,3/2/2017,7:00 PM,@,Boston Bruins,2,1,W,,41,21,2,W 1,,21,4,0,4,0,,33,8,0,2,0,"17,565",2:30,
65,3/4/2017,7:00 PM,,Montreal Canadiens,1,4,L,,41,22,2,L 1,,27,4,0,0,0,,35,2,0,1,0,"18,006",2:25,
66,3/6/2017,7:30 PM,@,Tampa Bay Lightning,1,0,W,OT,42,22,2,W 1,,34,19,0,3,0,,38,15,,6,,"19,092",2:42,
67,3/7/2017,7:30 PM,@,Florida Panthers,5,2,W,,43,22,2,W 2,,28,10,0,4,0,,45,8,1,5,0,"16,116",2:32,
68,3/9/2017,7:00 PM,@,Carolina Hurricanes,3,4,L,,43,23,2,L 1,,43,8,3,6,0,,30,10,2,4,0,"11,404",2:27,
69,3/12/2017,7:00 PM,@,Detroit Red Wings,4,1,W,,44,23,2,W 1,,31,8,1,2,1,,24,4,1,4,0,"20,027",2:17,
70,3/13/2017,7:00 PM,,Tampa Bay Lightning,2,3,L,,44,24,2,L 1,,28,4,0,1,0,,16,2,1,2,0,"18,006",2:27,
71,3/17/2017,7:00 PM,,Florida Panthers,3,4,L,SO,44,24,3,L 2,,32,8,1,3,0,,37,10,1,2,0,"18,006",2:41,
72,3/18/2017,7:00 PM,@,Minnesota Wild,3,2,W,,45,24,3,W 1,,30,4,0,3,0,,27,8,1,3,0,"19,337",2:35,
