,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
72,3/17/2018,10:00 PM,@,Vancouver Canucks,5,3,W,,40,23,9,W 4,,30,8,1,4,0,,31,8,3,4,0,"18,332",2:32,
73,3/20/2018,10:30 PM,,New Jersey Devils,6,2,W,,41,23,9,W 5,,25,8,2,2,0,,28,2,0,4,0,"17,209",2:31,
74,3/22/2018,10:00 PM,,Vegas Golden Knights,,,,,,,,,,,,,,,,,,,,,,,
75,3/24/2018,4:00 PM,,Calgary Flames,,,,,,,,,,,,,,,,,,,,,,,
76,3/26/2018,8:30 PM,@,Chicago Blackhawks,,,,,,,,,,,,,,,,,,,,,,,
77,3/27/2018,8:00 PM,@,St. Louis Blues,,,,,,,,,,,,,,,,,,,,,,,
78,3/29/2018,8:00 PM,@,Nashville Predators,,,,,,,,,,,,,,,,,,,,,,,
79,3/31/2018,10:30 PM,@,Vegas Golden Knights,,,,,,,,,,,,,,,,,,,,,,,
80,4/3/2018,10:30 PM,,Dallas Stars,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,10:30 PM,,Colorado Avalanche,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,10:30 PM,,Minnesota Wild,,,,,,,,,,,,,,,,,,,,,,,
