,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
69,3/10/2018,1:00 PM,@,Boston Bruins,4,7,L,,29,32,8,L 2,,27,17,0,2,0,,40,9,4,6,1,"17,565",2:33,
70,3/11/2018,12:30 PM,,Boston Bruins,3,1,W,,30,32,8,W 1,,39,2,2,5,0,,32,10,0,1,0,"21,819",2:27,
71,3/15/2018,8:00 PM,@,Winnipeg Jets,2,6,L,,30,33,8,L 1,,27,8,0,3,0,,39,4,0,4,0,"15,321",2:29,
72,3/17/2018,1:00 PM,@,Buffalo Sabres,3,5,L,,30,34,8,L 2,,37,8,0,2,0,,32,4,1,4,0,"19,070",2:30,
73,3/18/2018,7:30 PM,,St. Louis Blues,4,5,L,OT,30,34,9,L 3,,30,6,1,1,0,,41,2,2,3,0,"21,687",2:43,
74,3/20/2018,8:30 PM,,Colorado Avalanche,1,5,L,,30,35,9,L 4,,45,6,1,4,0,,40,8,2,3,0,"21,633",2:32,
75,3/22/2018,8:30 PM,,Vancouver Canucks,,,,,,,,,,,,,,,,,,,,,,,
76,3/24/2018,7:00 PM,@,New York Islanders,,,,,,,,,,,,,,,,,,,,,,,
77,3/26/2018,8:30 PM,,San Jose Sharks,,,,,,,,,,,,,,,,,,,,,,,
78,3/29/2018,8:30 PM,,Winnipeg Jets,,,,,,,,,,,,,,,,,,,,,,,
79,3/30/2018,9:00 PM,@,Colorado Avalanche,,,,,,,,,,,,,,,,,,,,,,,
80,4/4/2018,8:00 PM,@,St. Louis Blues,,,,,,,,,,,,,,,,,,,,,,,
81,4/6/2018,8:30 PM,,St. Louis Blues,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,7:00 PM,@,Winnipeg Jets,,,,,,,,,,,,,,,,,,,,,,,
