,,,,,,,,,Cumulative,,,,,Team,,,,,,Opponent,,,,,,,
GP,Date,Time,,Opponent,GF,GA,,,W,L,OL,Streak,,S,PIM,PPG,PPO,SHG,,S,PIM,PPG,PPO,SHG,Att.,LOG,Notes
66,3/7/2018,10:00 PM,@,Vancouver Canucks,2,1,W,,21,34,11,W 1,,34,2,1,3,0,,17,6,0,1,0,"17,742",2:19,
67,3/10/2018,3:00 PM,@,Colorado Avalanche,2,5,L,,21,35,11,L 1,,28,27,0,3,0,,31,27,1,5,0,"17,127",2:37,
68,3/11/2018,9:00 PM,,Vancouver Canucks,1,0,W,,22,35,11,W 1,,24,2,1,2,0,,27,4,,1,,"11,697",2:22,
69,3/13/2018,10:00 PM,,Los Angeles Kings,4,3,W,SO,23,35,11,W 2,,29,6,0,1,0,,37,2,1,4,0,"11,346",2:52,
70,3/15/2018,10:00 PM,,Nashville Predators,2,3,L,,23,36,11,L 1,,34,8,0,5,0,,29,10,0,3,0,"14,527",2:31,
71,3/17/2018,9:00 PM,,Minnesota Wild,1,3,L,,23,37,11,L 2,,31,10,0,2,0,,33,4,1,5,0,"13,735",2:25,
72,3/19/2018,10:00 PM,,Calgary Flames,5,2,W,,24,37,11,W 1,,30,10,0,1,0,,44,6,0,3,0,"13,288",2:30,
73,3/21/2018,7:00 PM,@,Buffalo Sabres,4,1,W,,25,37,11,W 2,,29,10,2,3,0,,30,8,0,4,0,"17,029",2:32,
74,3/22/2018,7:00 PM,@,Carolina Hurricanes,,,,,,,,,,,,,,,,,,,,,,,
75,3/24/2018,7:00 PM,@,Florida Panthers,,,,,,,,,,,,,,,,,,,,,,,
76,3/26/2018,7:30 PM,@,Tampa Bay Lightning,,,,,,,,,,,,,,,,,,,,,,,
77,3/28/2018,10:00 PM,@,Vegas Golden Knights,,,,,,,,,,,,,,,,,,,,,,,
78,3/29/2018,10:30 PM,@,Los Angeles Kings,,,,,,,,,,,,,,,,,,,,,,,
79,3/31/2018,9:00 PM,,St. Louis Blues,,,,,,,,,,,,,,,,,,,,,,,
80,4/3/2018,9:00 PM,@,Calgary Flames,,,,,,,,,,,,,,,,,,,,,,,
81,4/5/2018,10:00 PM,@,Vancouver Canucks,,,,,,,,,,,,,,,,,,,,,,,
82,4/7/2018,9:00 PM,,Anaheim Ducks,,,,,,,,,,,,,,,,,,,,,,,
